50653
0.668283	-0.741356	-0.0615552
0.954977	0.294342	0.0371618
0.266569	0.916653	0.297807
-0.591058	0.658649	0.465652
-0.846772	-0.379432	0.372839
-0.315401	-0.932431	0.176338
0.331073	-0.943475	0.0156759
0.940297	-0.322643	-0.10837
0.700833	0.706996	0.094813
-0.093484	0.932585	0.348633
-0.844732	0.296499	0.445552
-0.898865	0.293927	0.325036
0.213923	0.252927	0.943538
0.409875	0.283003	0.867129
-0.0598191	0.403924	0.912835
-0.642994	0.191662	0.741502
-0.768424	-0.333935	0.545904
-0.0987261	-0.783831	0.613076
0.701194	-0.438508	0.562172
0.712812	0.0760789	0.697217
0.294969	0.347377	0.890125
-0.277444	0.322999	0.904818
-0.601005	0.0285535	0.798735
-0.32414	-0.412904	0.851143
0.539136	-0.447434	0.713537
0.788756	-0.0766618	0.609907
0.553179	0.281228	0.784158
0.0269107	0.419319	0.90744
-0.475368	0.265572	0.838747
-0.0052336	0.868795	0.495144
0.292517	0.421643	0.858283
0.205693	0.22367	0.952713
-0.120865	0.153963	0.980657
-0.475815	0.111558	0.872442
-0.566851	0.0538424	0.822059
-0.0325095	-0.034664	0.99887
0.463975	-0.0175941	0.885674
0.41924	0.0170727	0.907715
0.186773	0.0413602	0.981532
-0.0934681	0.113544	0.989127
-0.31249	0.214217	0.925452
-0.148283	0.227678	0.96238
0.375736	0.182938	0.908491
0.497594	0.104547	0.861086
0.33551	0.0657184	0.939742
0.0786202	0.094379	0.992427
-0.23779	0.192299	0.952091
0.92298	0.117544	0.366458
0.400962	-0.0667671	0.913658
0.150798	-0.0928139	0.984198
-0.0517881	-0.0231341	0.99839
-0.269356	0.117835	0.955805
-0.308767	0.266016	0.91318
-0.00470512	0.26101	0.965325
0.185997	0.0556965	0.980971
0.177526	-0.159966	0.971028
0.148169	-0.23517	0.960594
0.0932269	-0.119593	0.988436
-0.0333402	0.141112	0.989432
-0.0130106	0.271496	0.962351
0.169455	0.207856	0.96337
0.193135	0.00802459	0.981139
0.157205	-0.193067	0.96851
0.133501	-0.192369	0.972199
0.0308901	0.00562912	0.999507
0.555928	-0.826994	0.0838175
0.187577	-0.635349	0.749097
